id,created_at,updated_at,courses
199745,4/3/17 13:24,4/11/17 21:17,f17_13647 f17_13531 f17_12817
200625,4/7/17 19:50,4/11/17 22:45,f17_13564 f17_12912 f17_12913 f17_13471
200957,4/10/17 3:43,4/12/17 0:34,f17_13485 f17_13486 f17_7264 f17_7872
183452,11/14/16 13:57,4/12/17 0:55,f17_13024 f17_9981 f17_1468 f17_4803 f17_13424
189649,1/26/17 19:49,4/12/17 0:59,f17_12490 f17_13556 f17_13552 f17_13557 f17_13663 f17_12953 f17_12933 f17_13546
200401,4/6/17 18:17,4/12/17 1:13,f17_12528 f17_13476 f17_1430
201565,4/12/17 1:29,4/12/17 1:30,f17_4685
201567,4/12/17 1:30,4/12/17 1:34,f17_11274 f17_13565
201358,4/11/17 14:26,4/12/17 2:19,f17_11118 f17_11140 f17_13491 f17_6848
201356,4/11/17 14:19,4/12/17 2:44,f17_6426 f17_13021 f17_12488 f17_13497
199895,4/4/17 4:40,4/12/17 4:31,f17_6519 f17_12464 f17_13420 f17_13043
201599,4/12/17 4:45,4/12/17 5:15,f17_12277 f17_13648 f17_7872 f17_5832 f17_12387 f17_12792
200659,4/8/17 2:04,4/12/17 7:55,f17_13557 f17_13554 f17_13495 f17_12950
201613,4/12/17 12:36,4/12/17 12:54,f17_11849 f17_12953
200214,4/5/17 18:30,4/12/17 13:07,f17_1352 f17_8121 f17_12912 f17_6008 f17_1984
196757,2/21/17 17:58,4/12/17 13:17,f17_11366 f17_13501 f17_13509 f17_13498 f17_13553 f17_13663 f17_1107 f17_12959
199552,3/31/17 17:35,4/12/17 13:50,f17_1458 f17_13574 f17_13477 f17_13487 f17_13489 f17_13573 f17_1212 f17_6426
172568,10/5/16 16:33,4/12/17 14:45,f17_12275 f17_6519 f17_13442 f17_8425 f17_9832 f17_4333 f17_13462 f17_6793 f17_13489 f17_5829 f17_12318 f17_4024 f17_12998 f17_1027 f17_5435
18516,8/29/13 17:11,4/12/17 15:23,f16_12851 f16_12922 f16_10901 f16_12850 s17_18597 s17_18577 s17_15945 f17_12792 f17_13424 f17_11884 f17_1067 f17_13531 f17_13648 f17_13427 f17_13647 f17_13532 f17_12348 f17_13530 f17_12387 f17_13674 f17_12572 f17_12833 f17_13410 f17_7872 f17_13453 f17_12850 f17_12851 f17_13533 f17_13467 f17_13558 f17_13421
199400,3/29/17 21:20,4/12/17 15:37,f17_12189 f17_12420
167408,8/27/16 8:06,4/12/17 16:26,f17_1043 f17_13630 f17_12294 f17_11849
199934,4/4/17 13:20,4/12/17 16:30,f17_13558 f17_1627 f17_11111 f17_6843
201659,4/12/17 16:35,4/12/17 16:38,f17_13099 f17_13543 f17_13548 f17_1371 f17_12958
201657,4/12/17 16:26,4/12/17 16:47,f17_1059 f17_4099 f17_1043 f17_8921 f17_3681
201106,4/10/17 16:58,4/12/17 16:55,f17_13531 f17_12959 f17_13427 f17_1107
88795,8/27/15 16:52,4/12/17 17:38,f17_13561 f17_13643 f17_12276 f17_13557
88775,8/27/15 16:44,4/12/17 18:26,s16_16011 s16_7881 s16_11137 f16_1027 f16_8054 f16_1975 f16_1782 f16_12820 s17_7355 s17_7239 s17_7922 s17_8182 s17_7356 f17_1045 f17_5893 f17_5895 f17_1301 f17_6008 f17_1985
199286,3/28/17 19:41,4/12/17 19:08,f17_13427 f17_12792
196851,2/23/17 1:12,4/12/17 19:10,f17_8936 f17_12791 f17_13476 f17_13517 f17_13647
201723,4/12/17 22:00,4/12/17 22:04,f17_13145 f17_13046 f17_9842 f17_12399
200696,4/8/17 16:14,4/12/17 22:06,f17_13674 f17_5835 f17_13467 f17_13643 f17_11849 f17_11571 f17_1911 f17_13435 f17_12455 f17_13692
188056,1/9/17 1:41,4/13/17 0:40,f17_13630 f17_13051 f17_8557 f17_12586
199413,3/30/17 0:51,4/13/17 1:53,f17_12437 f17_11181 f17_13447 f17_2305 f17_11000
201765,4/13/17 1:48,4/13/17 1:54,f17_7881 f17_6426 f17_13574 f17_12440 f17_12455 f17_13511
196844,2/23/17 0:05,4/13/17 2:21,f17_13531 f17_12387 f17_9981
89346,8/27/15 20:12,4/13/17 2:32,s17_18603 s17_7180 s17_18962 s17_7241 f17_1356 f17_13506 f17_11272 f17_12403
165980,8/25/16 14:02,4/13/17 2:40,f17_13493 f17_11268 f17_13458 f17_1477 f17_1476
88949,8/27/15 17:26,4/13/17 2:52,f17_12586 f17_5218 f17_12294 f17_8121 f17_13546
201784,4/13/17 4:22,4/13/17 4:34,f17_1354 f17_1355 f17_5893 f17_7348
201035,4/10/17 13:11,4/13/17 4:43,f17_13622 f17_13511 f17_10341 f17_12488
199954,4/4/17 14:57,4/13/17 6:12,f17_13487 f17_13622 f17_12276 f17_13516 f17_13524
200925,4/10/17 0:53,4/13/17 15:05,f17_1354 f17_5893 f17_7348 f17_1355 f17_8859
133111,11/17/15 14:54,4/13/17 15:31,f17_13626 f17_13570 f17_11180 f17_9835 f17_1431 f17_13567 f17_1434
199405,3/29/17 22:50,4/13/17 15:38,f17_11290
200885,4/9/17 22:29,4/13/17 17:06,f17_11108 f17_11149 f17_12799 f17_12275
198524,3/17/17 18:47,4/13/17 17:09,f17_1717 f17_12146
168042,8/29/16 2:38,4/13/17 17:19,f17_13464
185430,12/2/16 19:09,4/13/17 17:37,f17_13553 f17_13560 f17_9981 f17_13021 f17_12952 f17_13551 f17_12449 f17_13559 f17_13557
59106,10/28/14 17:36,4/13/17 17:49,f17_13103
127963,11/9/15 16:52,4/13/17 18:20,f17_13489 f17_1370 f17_13503 f17_13485
201894,4/13/17 18:58,4/13/17 19:20,f17_12276 f17_13522 f17_13659 f17_13436
201897,4/13/17 19:05,4/13/17 19:34,f17_8632 f17_13446 f17_1036 f17_13451 f17_6605
201903,4/13/17 19:33,4/13/17 19:41,f17_3782 f17_7881 f17_13622 f17_1354
164191,8/10/16 21:29,4/13/17 20:05,f17_13704
89269,8/27/15 19:34,4/13/17 20:11,s16_7382 s16_15497 s16_7854 f16_1341 f16_1058 f16_1059 f16_12420 s16_7142 f16_11099 s17_7230 s17_14594 s17_17927 s17_17844 s17_18603 f17_8050 f17_13532 f17_13423 f17_11180 f17_1431 f17_1433 f17_12302
138431,1/13/16 10:02,4/13/17 20:20,f17_6846 f17_5893 f17_7348 f17_12791
200834,4/9/17 17:49,4/13/17 23:04,f17_12083
132385,11/13/15 16:57,4/14/17 0:03,f17_12275 f17_12277 f17_13570 f17_12302 f17_13134
181851,11/7/16 14:29,4/14/17 0:19,f17_13573 f17_13571 f17_9973 f17_13477
201967,4/14/17 1:46,4/14/17 1:50,f17_12791 f17_13022 f17_1983 f17_7458
201970,4/14/17 2:09,4/14/17 3:03,f17_12932 f17_13428 f17_11233 f17_13551 f17_12440 f17_11301 f17_12952 f17_13462 f17_12959
201310,4/11/17 4:29,4/14/17 4:17,f17_13568 f17_11994
167026,8/26/16 6:06,4/14/17 4:58,f17_9981 f17_5435 f17_12277 f17_13550 f17_11180 f17_2581 f17_1002 f17_12998 f17_13616 f17_4356
190206,1/29/17 20:58,4/14/17 13:19,f17_12288 f17_7244 f17_8557 f17_13544 f17_12276 f17_12277 f17_13435 f17_13487 f17_13489 f17_13674 f17_13616 f17_8959 f17_13488 f17_13483 f17_13467 f17_13643 f17_13640 f17_13444 f17_13447 f17_13659
167151,8/26/16 13:59,4/14/17 13:35,f17_1978 f17_9513 f17_8921 f17_13418 f17_10049 f17_1685 f17_13414
136332,12/30/15 23:51,4/14/17 14:20,f17_13043
199985,4/4/17 17:27,4/14/17 14:30,f17_1344 f17_4805 f17_1042 f17_1468
202024,4/14/17 14:42,4/14/17 14:47,f17_1185 f17_11336 f17_1984 f17_11180 f17_10049 f17_1803
166128,8/25/16 16:59,4/14/17 15:19,f17_5435 f17_12276 f17_12399 f17_12998
202053,4/14/17 15:34,4/14/17 15:47,f17_13446 f17_8632 f17_1036
202026,4/14/17 14:43,4/14/17 16:05,f17_4512 f17_2445 f17_12033 f17_1798 f17_6011 f17_1107 f17_13646 f17_8117
187841,1/6/17 1:37,4/14/17 16:09,f17_12497 f17_12935 f17_2684
202063,4/14/17 16:35,4/14/17 16:37,f17_3782 f17_7881 f17_1354 f17_13622
167006,8/26/16 3:57,4/14/17 16:45,f17_4685 f17_11902 f17_6520 f17_13099 f17_12490
201100,4/10/17 16:30,4/14/17 16:56,f17_11307 f17_5831 f17_12302 f17_13552 f17_6607 f17_4024 f17_13454
181269,11/3/16 15:31,4/14/17 17:09,f17_13568 f17_13423 f17_12288
202073,4/14/17 17:23,4/14/17 17:28,f17_12146 f17_1717
171128,9/16/16 13:07,4/14/17 17:40,f16_13109 f16_12580 f16_12440 f16_1518 s17_18921 s17_13533 s17_18511 s17_7168 s17_14907 s17_17087 f17_8425 f17_12033 f17_13414 f17_13462
189674,1/26/17 21:59,4/14/17 17:54,f17_11324 f17_13624 f17_13623 f17_13428
200643,4/7/17 23:11,4/14/17 18:45,f17_13535
166241,8/25/16 17:24,4/14/17 18:51,f17_13023 f17_13622 f17_2683 f17_1204
201566,4/12/17 1:30,4/14/17 19:42,f17_1151 f17_1798 f17_10048 f17_1684 f17_1986
191916,2/3/17 19:59,4/14/17 21:02,f17_12780 f17_11105 f17_6010 f17_8039
166105,8/25/16 16:48,4/14/17 22:09,f17_13535 f17_9842 f17_13569 f17_13566
201997,4/14/17 9:49,4/15/17 0:21,f17_8425 f17_1430 f17_1434 f17_12395
190910,1/31/17 4:24,4/15/17 17:35,f17_7823 f17_11849 f17_13547 f17_13630 f17_1043
200527,4/7/17 10:29,4/15/17 20:33,f17_13622 f17_11849 f17_1207 f17_2683 f17_7881
202186,4/15/17 21:27,4/15/17 21:27,f17_12146
202200,4/16/17 1:22,4/16/17 1:22,f17_1366
189791,1/27/17 12:57,4/16/17 6:08,f17_1318 f17_13551 f17_12488 f17_11061
202233,4/16/17 11:38,4/16/17 11:48,f17_13505 f17_12276 f17_8959 f17_7393
202279,4/16/17 22:26,4/17/17 0:15,s17_18692 s17_18611 s17_17021
179657,10/30/16 1:16,4/17/17 3:03,f17_1464 f17_13673 f17_6844 f17_1466 f17_13024 f17_12952
190047,1/29/17 5:28,4/17/17 4:26,f17_11108 f17_11149 f17_7550 f17_13472 f17_12995 f17_12455
202310,4/17/17 5:03,4/17/17 6:01,f17_8949 f17_12586 f17_6926 f17_13021
201282,4/11/17 2:32,4/17/17 13:28,f17_1430 f17_13427 f17_1433 f17_12884 f17_13454
202347,4/17/17 13:10,4/17/17 13:32,f17_6011 f17_12464 f17_2857 f17_4099 f17_2380 f17_10048 f17_10049
167118,8/26/16 13:17,4/17/17 15:02,f17_11113 f17_11110 f17_7550 f17_6426
199969,4/4/17 16:27,4/17/17 15:14,f17_1025 f17_1468 f17_4804 f17_11106
202368,4/17/17 14:53,4/17/17 15:23,f17_13499 f17_9981 f17_5834 f17_13542
181303,11/3/16 18:08,4/17/17 15:25,s17_18690 f17_13472 f17_12440 f17_13470 f17_13471 f17_12820 f17_13511
183947,11/16/16 3:07,4/17/17 15:27,f17_13505
166391,8/25/16 18:08,4/17/17 15:39,f17_13541 f17_13673 f17_13539 f17_13060 f17_13642 f17_13537
202387,4/17/17 15:49,4/17/17 16:57,f17_13568 f17_13575 f17_13641 f17_13636
189761,1/27/17 3:40,4/17/17 17:03,f17_2243 f17_13439 f17_1367 f17_1817
166783,8/25/16 21:27,4/17/17 17:10,f17_13622 f17_12464 f17_13472 f17_2684
200140,4/5/17 11:47,4/17/17 17:14,f17_12803 f17_13519 f17_13524 f17_13651 f17_11944 f17_12370 f17_8975 f17_13663
166288,8/25/16 17:39,4/17/17 17:37,f17_8922 f17_12984 f17_12457 f17_5948
202417,4/17/17 17:58,4/17/17 18:07,f17_12952 f17_9963
199218,3/28/17 3:46,4/17/17 18:17,f17_8632 f17_13626 f17_1468 f17_9985 f17_1352 f17_4024 f17_12356
88944,8/27/15 17:24,4/17/17 18:26,f17_11110 f17_11112 f17_1464 f17_1467
189416,1/25/17 0:46,4/17/17 18:41,f17_11849 f17_13546 f17_12952 f17_13704
167048,8/26/16 11:51,4/17/17 19:16,f17_1042 f17_1430 f17_3616 f17_11290 f17_12420
202443,4/17/17 19:33,4/17/17 19:54,f17_11110 f17_11113 f17_1416 f17_1518 f17_12820
184159,11/17/16 19:27,4/17/17 20:05,f17_4512 f17_2447 f17_10048 f17_1468 f17_1779 f17_1986 f17_4805
202007,4/14/17 13:24,4/17/17 20:08,f17_13060 f17_13471 f17_1341 f17_11275
178240,10/17/16 15:36,4/17/17 21:18,f17_9354 f17_7244 f17_13552 f17_13692 f17_8425 f17_9842 f17_11946
199664,4/2/17 10:09,4/17/17 23:24,f17_13491 f17_11849 f17_12779 f17_1429 f17_1341 f17_1464
166611,8/25/16 19:57,4/17/17 23:54,f17_1320 f17_13510 f17_13562 f17_13575 f17_13568
166759,8/25/16 21:17,4/18/17 0:46,f17_12938 f17_11106 f17_5829 f17_11103 f17_2581 f17_7687
198301,3/14/17 17:41,4/18/17 2:14,f17_8921 f17_13570 f17_12978 f17_13640 f17_12932 f17_13550 f17_1051 f17_12995 f17_13649
60810,11/7/14 4:24,4/18/17 3:56,f17_13461 f17_13619 f17_13501 f17_13496 f17_11060 f17_13487 f17_7823 f17_1458
202263,4/16/17 19:00,4/18/17 5:46,f17_12403
201790,4/13/17 6:53,4/18/17 9:27,f17_13704 f17_12586 f17_13518 f17_12440
201147,4/10/17 18:24,4/18/17 12:24,f17_1779 f17_1803 f17_1817 f17_1198 f17_1367 f17_2241 f17_1986 f17_7458
202545,4/18/17 12:48,4/18/17 13:12,f17_6846 f17_1353 f17_13642 f17_11060
