id,created_at,updated_at,courses
30975,11/10/13 0:17,11/10/13 0:29,s14_7760 s14_7948 s14_8634 s14_7762 s14_7561 s14_12607 s14_17556
31022,11/10/13 14:06,11/10/13 14:11,s14_15168 s14_17294 s14_15186 s14_17207
27502,10/8/13 12:04,11/10/13 14:43,s14_17165 s14_15168 s14_17538 s14_17400
1240,11/7/12 17:17,11/10/13 16:30,s14_7219 s14_14628 s14_17606
1664,2/1/13 3:44,11/10/13 17:22,s14_12464 s14_15492 s14_11138 s14_14751 s14_7322 s14_12972
31048,11/10/13 17:30,11/10/13 17:31,s14_16889 s14_14782
21027,9/4/13 3:55,11/10/13 18:38,s14_9328 s14_7351 s14_9555 s14_16817 s14_17595 s14_17320
30913,11/9/13 16:20,11/10/13 19:21,s14_17595 s14_17239 s14_17602 s14_15637
29374,11/3/13 16:51,11/10/13 20:52,s14_7407 s14_16007 s14_17315 s14_10637 s14_7251 s14_15560 s14_15497 s14_17188
28793,10/30/13 20:38,11/10/13 21:12,s14_7919 s14_17550 s14_13315 s14_7346 s14_17132 s14_17594 s14_16105 s14_12604
29499,11/4/13 1:19,11/10/13 21:31,s14_16251 s14_17028 s14_17295 s14_14510 s14_17484
31108,11/10/13 21:09,11/10/13 21:41,s14_17291 s14_14782 s14_14465 s14_16054
31054,11/10/13 17:52,11/10/13 21:57,s14_11781 s14_15652 s14_17322 s14_15121
30369,11/6/13 21:33,11/10/13 22:14,s14_17604 s14_17112 s14_16073 s14_15890 s14_17602 s14_17535 s14_17536 s14_17537
31155,11/10/13 23:38,11/10/13 23:59,s14_7212 s14_17404 s14_7142 s14_17176 s14_15417 s14_17144 s14_7087
1755,2/2/13 5:15,11/11/13 0:40,s14_15963 s14_17268 s14_14214 s14_17412 s14_17288
28671,10/30/13 2:44,11/11/13 0:44,s14_16056 s14_17303 s14_14175 s14_17546
30981,11/10/13 1:06,11/11/13 2:58,s14_15932 s14_7156 s14_15652 s14_14286
20113,9/2/13 23:35,11/11/13 3:14,s14_14974 s14_16990 s14_7324 s14_12593 s14_7895
