id,created_at,updated_at,courses
11212,4/15/13 15:01,4/8/14 20:50,s14_17484 s14_16163 s14_15121 s14_15479 s14_17596 s14_15280 s14_17514 f14_5836 f14_11959 f14_12087 f14_11877 f14_12012 f14_11820 f14_11324
43332,3/17/14 19:35,4/8/14 21:24,f14_7191 f14_1412 f14_11918 f14_12014 f14_12029 f14_9934 f14_5948 f14_12006 f14_7872 f14_1790 f14_11886 f14_7873 f14_7874
45174,4/8/14 20:13,4/9/14 1:33,f14_11849 f14_7727 f14_11327 f14_11338 f14_12008
45204,4/8/14 23:21,4/9/14 5:32,f14_10109 f14_11948 f14_11961 f14_2461 f14_2388 f14_1511 f14_1287
45248,4/9/14 13:41,4/9/14 13:51,f14_11843 f14_6849 f14_9981 f14_11885
30242,11/6/13 15:43,4/9/14 14:12,s14_17083 s14_17085 s14_17086 s14_17087 s14_17088 s14_17642 s14_17265 s14_17266 s14_7237 s14_13533 s14_14443 s14_13902 s14_14519 s14_15418 s14_17552 s14_17548 s14_17547 s14_16073 s14_17609 s14_17594 s14_15610 s14_13391 s14_15958 s14_17207 s14_17595 s14_11
43259,3/15/14 18:39,4/9/14 14:19,f14_11855 f14_11290 f14_11947 f14_11299
45253,4/9/14 14:00,4/9/14 14:31,f14_11856 f14_11297 f14_10188 f14_11876 f14_1778 f14_11881 f14_11857 f14_12012 f14_11408 f14_11991 f14_11994 f14_11997 f14_10021
38024,1/16/14 0:24,4/9/14 14:39,f14_11849 f14_11860 f14_8959
45259,4/9/14 14:37,4/9/14 14:49,f14_6552 f14_6009 f14_1778 f14_1367 f14_1817 f14_1288 f14_1198 f14_2241 f14_8117
45280,4/9/14 16:41,4/9/14 17:24,f14_11099 f14_11475 f14_11849 f14_11638 f14_11293 f14_11297 f14_9978 f14_11039 f14_7874
43883,3/31/14 21:18,4/9/14 20:31,f14_11842 f14_11848 f14_6848
43790,3/31/14 17:02,4/9/14 21:07,f14_11804 f14_11860 f14_11877 f14_9891 f14_8959 f14_12020 f14_10021
43350,3/18/14 4:41,4/9/14 21:41,f14_9897 f14_11923 f14_11288 f14_11289
45322,4/9/14 20:56,4/9/14 21:50,f14_11235 f14_6426 f14_11994 f14_11338 f14_12009 f14_11964 f14_11884
45340,4/9/14 22:35,4/9/14 23:59,f14_1798 f14_6552 f14_9404 f14_1778 f14_2244 f14_1367 f14_10085 f14_1002 f14_1198
38542,1/27/14 6:37,4/10/14 0:45,f14_9879 f14_9934
45359,4/10/14 1:00,4/10/14 1:05,f14_11857 f14_12088 f14_11860 f14_11820 f14_11858
697,10/22/12 8:03,4/10/14 1:14,f14_1464
44419,4/2/14 23:48,4/10/14 1:35,f14_12008 f14_1048 f14_7193 f14_10092
45384,4/10/14 3:24,4/10/14 3:32,f14_11849 f14_11039 f14_5218 f14_2683 f14_2684 f14_9981 f14_11290
45397,4/10/14 4:45,4/10/14 5:09,f14_9879 f14_5218 f14_11877 f14_11871 f14_1464 f14_1466
45404,4/10/14 12:46,4/10/14 12:47,f14_6846 f14_6847 f14_7794
45255,4/9/14 14:18,4/10/14 13:53,f14_4685 f14_11918 f14_10038 f14_8117 f14_1793 f14_1352
45369,4/10/14 2:16,4/10/14 14:18,f14_1517 f14_11303 f14_11573 f14_11884 f14_8921 f14_11878
45447,4/10/14 16:53,4/10/14 16:56,f14_11984
44368,4/2/14 19:51,4/10/14 17:54,f14_11870 f14_11951 f14_11860 f14_11876 f14_11997
815,10/30/12 4:58,4/10/14 18:45,f14_7991 f14_11935 f14_1416 f14_8851 f14_11932 f14_2627
44656,4/4/14 14:20,4/10/14 19:42,f14_7874 f14_11939 f14_11984 f14_11947 f14_8922 f14_11946 f14_5767
17604,8/21/13 17:14,4/10/14 20:28,f14_7971 f14_1034 f14_9963 f14_11934 f14_8992 f14_11316 f14_11290 f14_11039 f14_5218
44333,4/2/14 18:05,4/10/14 21:08, f14_9897 f14_11920 f14_9842 f14_11992
45203,4/8/14 23:21,4/10/14 21:38,f14_12087 f14_11878 f14_11989 f14_11990 f14_11307
43685,3/31/14 0:34,4/11/14 0:56,f14_6848 f14_9995 f14_11801
45530,4/11/14 2:05,4/11/14 2:09,f14_6519 f14_11855 f14_1430 f14_9354 f14_5832
19626,9/1/13 6:24,4/11/14 7:31,f14_11936 f14_11814 f14_11638 f14_1518 f14_8954 f14_1768 f14_7887 f14_11997 f14_11282 f14_8485 f14_11606 f14_12008 f14_11955 f14_11954 f14_12014 f14_1822
45574,4/11/14 17:02,4/11/14 17:06,f14_7756 f14_12091 f14_10048 f14_9730
45531,4/11/14 2:26,4/11/14 17:13,f14_7244 f14_10085 f14_7458 f14_6010 f14_2244 f14_1150 f14_1367 f14_6519 f14_12020
43723,3/31/14 4:54,4/11/14 18:39,s14_17530 s14_17404 s14_17137 s14_17213
45606,4/11/14 20:33,4/11/14 20:52,f14_7794 f14_11102
43733,3/31/14 7:21,4/11/14 23:19,f14_11920 f14_11924 f14_11268 f14_11293 f14_5948
45627,4/12/14 2:17,4/12/14 2:22,f14_11888 f14_11892 f14_1458
45600,4/11/14 19:47,4/12/14 2:55,f14_11102 f14_11106 f14_12008 f14_2684 f14_7221
43934,4/1/14 2:21,4/12/14 4:02,f14_1468 f14_4805 f14_5218 f14_11810 f14_1344 f14_11180
45643,4/12/14 14:56,4/12/14 15:01,f14_6520 f14_11804 f14_11801 f14_12100 f14_11947 f14_11945 f14_10056 f14_11183
45650,4/12/14 15:50,4/12/14 15:52,f14_9861 f14_8959 f14_9981
45649,4/12/14 15:32,4/12/14 16:00,f14_1036 f14_11861 f14_11855 f14_11947 f14_7264 f14_11945
44538,4/3/14 18:31,4/12/14 17:52,f14_6848 f14_1464 f14_1467 f14_12101 f14_2627 f14_11883
45669,4/12/14 19:25,4/12/14 19:26,f14_6848 f14_9995 f14_11801
43073,3/11/14 19:16,4/12/14 20:17,f14_1356 f14_11268 f14_11910 f14_11850 f14_3762 f14_6605 f14_10097 f14_12114 f14_12008
45684,4/12/14 23:15,4/12/14 23:22,f14_1048 f14_11274 f14_9973 f14_7244
28298,10/25/13 22:51,4/13/14 4:21,f14_9448 f14_11893 f14_6520
39438,2/3/14 5:09,4/13/14 6:27,f14_11931 f14_11986 f14_1429 f14_1433 f14_12024
11004,4/12/13 19:45,4/13/14 11:17,f14_11922 f14_11963 f14_11920 f14_12007
45717,4/13/14 15:44,4/13/14 15:58,f14_11059 f14_11638 f14_11858 f14_11918
45720,4/13/14 15:53,4/13/14 16:16,f14_7550 f14_11902 f14_11903 f14_11241 f14_7687 f14_11183 f14_11849
45721,4/13/14 15:55,4/13/14 16:30,f14_11843 f14_4685 f14_11842 f14_11963
39072,2/2/14 4:53,4/13/14 16:56,f14_11966 f14_9448 f14_11893 f14_11288 f14_11894
39117,2/2/14 16:07,4/13/14 16:59,f14_11820 f14_11808 f14_11816 f14_12089 f14_11860 f14_11869 f14_11877
45715,4/13/14 15:26,4/13/14 17:18,f14_1518
43749,3/31/14 12:52,4/13/14 21:15,f14_1307 f14_10049 f14_10048 f14_12091 f14_2438 f14_2346
45768,4/13/14 21:55,4/13/14 21:59,f14_1441 f14_6849 f14_11485 f14_11102 f14_11104 f14_11843
44861,4/6/14 20:04,4/13/14 22:44,f14_1059 f14_11918 f14_1343 f14_11961
45783,4/13/14 23:37,4/13/14 23:47,f14_12007 f14_7277 f14_3681 f14_12029 f14_5435 f14_4382 f14_1033 f14_7971 f14_12009 f14_11063 f14_1002 f14_1458 f14_11900
45794,4/14/14 0:33,4/14/14 0:34,f14_11926 f14_10257
45477,4/10/14 19:07,4/14/14 2:00,f14_1354 f14_1343 f14_1344 f14_4685 f14_6525 f14_7938 f14_12008 f14_5435 f14_11062
17580,8/21/13 5:27,4/14/14 2:22,f14_4685 f14_1343 f14_1468 f14_9985
44472,4/3/14 3:53,4/14/14 2:49,f14_11936 f14_11849 f14_11965 f14_11967 f14_1412
45824,4/14/14 3:01,4/14/14 3:03,f14_1361 f14_12030 f14_12083 f14_5948
45826,4/14/14 3:18,4/14/14 3:38,f14_7727 f14_6010 f14_1799 f14_8117
41033,2/8/14 3:15,4/14/14 4:17,f14_12091 f14_11918
43700,3/31/14 1:23,4/14/14 6:19,f14_11917 f14_11985 f14_11849 f14_11874 f14_1002 f14_11427 f14_12089
45849,4/14/14 7:27,4/14/14 7:32, f14_11301 f14_11878 f14_1361
44642,4/4/14 6:56,4/14/14 9:38,f14_6846 f14_7550 f14_11844 f14_12006 f14_11820 f14_10543 f14_4356 f14_10092 f14_11881 f14_11883 f14_11992 f14_2581 f14_11183 f14_7887 f14_11825 f14_11886 f14_9288
38914,1/31/14 19:24,4/14/14 11:27,f14_1318 f14_11268 f14_7244 f14_8936 f14_12117 f14_11809 f14_12009 f14_11951 f14_6525
45294,4/9/14 17:40,4/14/14 12:38,f14_11997 f14_11940 f14_9861 f14_12011
45854,4/14/14 11:37,4/14/14 12:46,f14_12117 f14_1318 f14_12025 f14_1518
43475,3/22/14 16:31,4/14/14 13:16,f14_8557 f14_11808 f14_11059 f14_10225
44290,4/2/14 15:46,4/14/14 13:35,f14_11848 f14_6848 f14_9832 f14_11835
42807,3/3/14 2:16,4/14/14 14:07,f14_11861 f14_11241 f14_12013 f14_9978 f14_11891
39542,2/3/14 14:58,4/14/14 14:42,f14_11922 f14_7277 f14_11062 f14_11063 f14_11849 f14_1354 f14_11888
43904,3/31/14 23:33,4/14/14 15:59,f14_12010 f14_11425 f14_7393 f14_11299
45889,4/14/14 14:55,4/14/14 16:16,f14_12008 f14_8999 f14_11847 f14_11842 f14_11848 f14_11840 f14_11117
42223,2/18/14 18:06,4/14/14 16:30,f14_1343 f14_1354 f14_1468 f14_9985 f14_12011 f14_11954
43319,3/17/14 11:06,4/14/14 16:56,f14_11892 f14_8981 f14_11849 f14_11891 f14_11943
45922,4/14/14 16:44,4/14/14 17:22,f14_11850 f14_3762 f14_9500 f14_4193
45939,4/14/14 17:35,4/14/14 17:36,f14_11891 f14_4685 f14_10456
1624,1/25/13 17:02,4/14/14 17:38,f14_6847 f14_6849 f14_1351 f14_6926 f14_1354 f14_9981 f14_11290 f14_9982 f14_11847 f14_11115 f14_11842 f14_11840 f14_11117 f14_1002 f14_7872 f14_7874 f14_9879
38768,1/30/14 16:48,4/14/14 18:24,f14_7477 f14_1782 f14_9070 f14_10049 f14_9718
45468,4/10/14 18:40,4/14/14 18:48,f14_1318 f14_12105 f14_1780 f14_8573 f14_2447 f14_10048 f14_1377 f14_8572 f14_10109
