id,created_at,updated_at,courses
11327,4/16/13 1:29,4/18/13 0:50,f13_1075 f13_11197 f13_9877 f13_9800
11762,4/18/13 0:44,4/18/13 1:00,f13_11066 f13_5945 f13_5946 f13_9932 f13_8954 f13_9827
11583,4/17/13 3:55,4/18/13 3:17,f13_2438 f13_11173 f13_1307 f13_3782 f13_11470 f13_11574 f13_10049
2369,2/4/13 6:03,4/18/13 3:28,f13_1464 f13_1465 f13_1466 f13_1467 f13_9446 f13_1627 f13_11110 f13_11111 f13_11112 f13_11113 f13_11114 f13_6520
11787,4/18/13 3:16,4/18/13 3:56,f13_11324 f13_11412 f13_9984 f13_10225 f13_1052 f13_5218 f13_8557 f13_11099 f13_4193 f13_7887 f13_11199 f13_11315 f13_11219 f13_11206 f13_11578
2572,2/4/13 16:48,4/18/13 4:23,f13_7944 f13_9353 f13_11294 f13_11299 f13_11304 f13_11324 f13_9862 f13_11232 f13_11199 f13_1179 f13_4099
11810,4/18/13 5:41,4/18/13 5:47,f13_1627 f13_11114 f13_11317 f13_11316 f13_9981
645,10/5/12 2:01,4/18/13 6:48,f13_11338 f13_7874 f13_8428 f13_6525 f13_11181 f13_8954 f13_11221 f13_11223
11831,4/18/13 13:58,4/18/13 14:03,f13_9897 f13_1355 f13_4685 f13_11431
11832,4/18/13 14:01,4/18/13 14:10,f13_11333 f13_6525
11851,4/18/13 15:11,4/18/13 15:12,f13_10448 f13_9285
1409,11/12/12 15:33,4/18/13 15:36,f13_9115 f13_11099 f13_11333 f13_11572 f13_6926 f13_11268 f13_6519
617,9/24/12 16:21,4/18/13 17:16,f13_11315 f13_1068 f13_11324 f13_1042 f13_1007 f13_11314
11880,4/18/13 17:31,4/18/13 17:37,f13_7881 f13_9800 f13_11232 f13_1107 f13_11570
7098,3/29/13 1:23,4/18/13 17:39,f13_7221 f13_4660 f13_7727 f13_11287 f13_9984
7116,3/29/13 15:18,4/18/13 17:40,f13_11172 f13_9981 f13_7221 f13_11337
7809,4/8/13 3:14,4/18/13 18:13,f13_1429 f13_1432 f13_10916 f13_1068 f13_11314 f13_11315 f13_1033 f13_7971 f13_8617 f13_9285
11892,4/18/13 18:25,4/18/13 18:31,f13_11271 f13_1315 f13_9800 f13_11195
6944,3/22/13 13:44,4/18/13 18:55,f13_1341 f13_6847 f13_9288 f13_6525 f13_11426 f13_11570
7228,4/1/13 14:20,4/18/13 19:00,f13_1107 f13_10106 f13_10916 f13_7872
10965,4/12/13 12:54,4/18/13 19:08,f13_11232 f13_3777 f13_4257 f13_9353 f13_11194 f13_10028 f13_10225 f13_11287 f13_11040 f13_8631 f13_11152 f13_11290 f13_11427
11848,4/18/13 15:03,4/18/13 21:17,f13_9504 f13_1983 f13_2338 f13_1778 f13_1316 f13_10049 f13_1803
11925,4/18/13 21:15,4/18/13 21:30,f13_11314 f13_1119 f13_10891 f13_1002
11941,4/18/13 22:53,4/18/13 22:58,f13_5948 f13_11171 f13_4685 f13_9897
8,8/4/12 1:02,4/18/13 23:02,s13_15621 s13_15963 s13_16140 s13_14704 s13_7855
7190,4/1/13 0:12,4/18/13 23:48,f13_10021 f13_11237 f13_1007 f13_11427 f13_11555 f13_5948 f13_11171 f13_2627 f13_11236 f13_6519
11101,4/14/13 5:01,4/18/13 23:56,f13_7221 f13_6526 f13_1351 f13_1355 f13_1354
325,9/3/12 5:21,4/19/13 3:12,f13_9981
965,11/2/12 5:18,4/19/13 4:26,f13_9330 f13_3681 f13_11287 f13_11240
1426,11/12/12 19:33,4/19/13 4:35,f13_11196 f13_1351 f13_11290
7568,4/4/13 16:37,4/19/13 12:59,f13_9981 f13_1059 f13_11152 f13_1002
12059,4/19/13 15:17,4/19/13 15:47,f13_10225 f13_11245 f13_3681 f13_11248
12064,4/19/13 15:52,4/19/13 15:58,f13_11245 f13_3681 f13_11248 f13_10225 f13_1033 f13_9837 f13_11332 f13_11193
10950,4/12/13 0:59,4/19/13 16:53,f13_11234 f13_11102 f13_6843 f13_11412 f13_2233
12093,4/19/13 17:20,4/19/13 18:47,f13_5893 f13_6011 f13_1355 f13_1817 f13_1802 f13_7348
12079,4/19/13 16:34,4/19/13 18:48,f13_1779 f13_1983 f13_2444 f13_8050 f13_1798 f13_9981
7857,4/8/13 17:38,4/19/13 18:49,f13_11219 f13_7244 f13_9943 f13_11060 f13_7887 f13_6525 f13_11063 f13_1067 f13_11431 f13_8425 f13_1036 f13_1037 f13_7264 f13_8308
12124,4/19/13 18:57,4/19/13 19:07,f13_11324
11484,4/16/13 18:54,4/19/13 19:15,f13_11241 f13_1007 f13_10250 f13_9891 f13_6426 f13_9800 f13_8921 f13_8922 f13_9330 f13_9842
12134,4/19/13 19:14,4/19/13 19:18,f13_1075 f13_1318 f13_1429 f13_11107 f13_4660 f13_11063 f13_9837
11738,4/17/13 22:10,4/19/13 20:37,f13_7794 f13_11102 f13_6520 f13_11411 f13_1067 f13_9114 f13_7872 f13_7873 f13_11431 f13_9850
12172,4/19/13 21:50,4/19/13 21:53,f13_11412 f13_6526 f13_1416 f13_11222
7267,4/1/13 18:40,4/19/13 22:58,f13_4685 f13_11577 f13_1352 f13_6843
7046,3/28/13 0:34,4/19/13 23:00,f13_1799 f13_1202 f13_6552 f13_11469 f13_1780 f13_11465 f13_11462 f13_11238 f13_11249
12190,4/19/13 23:29,4/19/13 23:36,f13_11110 f13_6843 f13_6844 f13_11114 f13_7792
12259,4/20/13 15:34,4/20/13 15:45,f13_9984 f13_8921 f13_11326 f13_1045
12362,4/21/13 3:09,4/21/13 3:10,f13_5893 f13_5895 f13_7348 f13_11271 f13_11272 f13_11273
1434,11/12/12 21:22,4/21/13 18:49,f13_1371 f13_9114 f13_7371 f13_9984
11981,4/19/13 2:42,4/21/13 19:02,f13_1803 f13_1779 f13_9981 f13_11463
12447,4/21/13 19:59,4/21/13 20:08, f13_7727 f13_7295 f13_1433 f13_1430
1391,11/12/12 1:11,4/21/13 20:25,f13_11102 f13_11110 f13_11105 f13_11111 f13_11290 f13_11416
12452,4/21/13 20:22,4/21/13 20:32,f13_5893 f13_1355 f13_1518 f13_5895
10929,4/11/13 21:17,4/21/13 21:31,f13_9943 f13_8557 f13_8617 f13_5435 f13_11247 f13_11233 f13_9404 f13_4382 f13_4660
7312,4/2/13 1:18,4/21/13 21:38,f13_11410 f13_1792 f13_5472 f13_9891 f13_11417
12455,4/21/13 20:24,4/21/13 21:58,f13_8425 f13_11238 f13_11337
12492,4/21/13 22:40,4/21/13 23:18,f13_1046 f13_1429 f13_1433 f13_7295 f13_5435 f13_11233
7296,4/1/13 22:30,4/22/13 0:17,f13_1370 f13_9114 f13_11554 f13_11412 f13_8921 f13_9353
7148,3/30/13 16:27,4/22/13 0:50,f13_1432 f13_7448 f13_1119 f13_11237 f13_9982 f13_10916 f13_7887
6460,3/7/13 2:49,4/22/13 1:24,s13_15186 f12_7794 f12_1326 f12_10083 f12_7799 s13_15982 s13_14310 s13_8370 f13_1364 f13_1068 f13_11579 f13_1430 f13_3616 f13_8428 f13_1052
11160,4/15/13 2:42,4/22/13 1:37,f13_6926 f13_1468 f13_1002 f13_11572 f13_7290 f13_11333 f13_10250 f13_1067 f13_1518
1986,2/3/13 18:43,4/22/13 1:43,f13_1413 f13_1716 f13_8642 f13_1779
2496,2/4/13 15:03,4/22/13 2:31,s13_9328 s13_14092 s13_15025 s13_14969 f13_1002 f13_8428 f13_9351 f13_1067
1099,11/5/12 15:01,4/22/13 12:03,f13_1403 f13_11056 f13_6844
5709,2/20/13 3:51,4/22/13 13:17,f13_1058 f13_7295 f13_1430 f13_1433 f13_3812
1452,11/13/12 2:49,4/22/13 13:41,f13_7295 f13_7531 f13_10225
7838,4/8/13 14:57,4/22/13 14:00,f13_6926 f13_1468 f13_4805 f13_8631 f13_4554 f13_1050
11515,4/16/13 21:14,4/22/13 14:14,f13_9943 f13_5447 f13_8425 f13_6847 f13_1538 f13_11555 f13_1027
2420,2/4/13 12:47,4/22/13 14:49,f13_8039 f13_6010 f13_5893 f13_7348 f13_1678 f13_1778 f13_1495
