id,created_at,updated_at,courses
348,9/3/12 19:37,9/14/12 0:17,s12_13391 f11_9530 f11_8846 s11_15693 f10_8850 f11_9280 s12_14529 s12_7829 f09_8320 s10_14749 f12_9037
585,9/12/12 15:58,9/17/12 17:26, f12_4854 f12_9781 f12_9130
621,9/26/12 20:35,9/26/12 20:53,s12_14602 s12_14628 s12_7199 s12_12983 s12_14227 s12_8728 s12_7049 s12_8186
90,8/27/12 17:56,10/8/12 14:02,f12_10001 f12_10003 f12_10068 f12_10008 f12_8602
677,10/17/12 13:14,10/17/12 13:14,f12_7798
680,10/18/12 18:31,10/18/12 18:31,f12_9831 f12_9832 f12_8634 f12_4854 f12_9833 f12_8840 f12_10188
686,10/20/12 20:38,10/20/12 20:38,s13_15571 s13_15572 s13_12464
688,10/20/12 20:39,10/20/12 20:51,s13_15571 s13_15572 s13_12464 s13_15006 s13_16039
707,10/23/12 20:18,10/23/12 20:18,s13_7017
715,10/24/12 6:53,10/24/12 7:01,s13_16030 s13_16032 s13_15979 s13_16087 s13_16045 s13_15875 s13_15883
724,10/27/12 1:48,10/27/12 4:04,s13_15464 s13_15999 s13_14414 s13_15921 s13_16067 s13_15653 s13_15901 s13_15946 s13_15131 s13_15117 s13_15860 s13_15878
728,10/27/12 18:18,10/27/12 19:34,s13_7180 s13_7242 s13_16018 s13_15962 s13_15960 s13_16050 s13_16051
731,10/27/12 21:00,10/27/12 21:06,s13_14443 s13_7396 s13_7397 s13_7043 s13_7044 s13_7050 s13_7049 s13_7048 s13_15035 s13_14227 s13_7918 s13_7919 s13_7920 s13_7921 s13_7922 s13_11964 s13_11965 s13_14228 s13_12602 s13_16155 s13_8182 s13_8183 s13_8184 s13_8185 s13_8186 s13_11967 s13_11968 s1
737,10/28/12 13:25,10/28/12 13:35,s13_15571 s13_15572 s13_15697 s13_16068 s13_12964 s13_16091 s13_16141 s13_13891 s13_11661 s13_15954 s13_16037 s13_16038
739,10/28/12 20:16,10/28/12 20:18,s13_10637 s13_14310 s13_15207
740,10/28/12 20:21,10/28/12 20:30,s13_14310 s13_14312 s13_15207 s13_10637 s13_11709 s13_15861
741,10/28/12 22:09,10/28/12 22:09,f12_9268 f12_9865
743,10/28/12 23:21,10/28/12 23:31,s13_7059 s13_15966
735,10/28/12 3:43,10/29/12 0:50,s13_7142 s13_14174 s13_10637 s13_14310 s13_14311
706,10/23/12 18:16,10/29/12 18:02,s13_8569 s13_16145 s13_7407 s13_15500 s13_15973 s13_15874 s13_15877 s13_7240 s13_16012 s13_15168 s13_15983 s13_16160
762,10/29/12 17:33,10/29/12 18:03,s13_7396 s13_7397 s13_14315 s13_14310 s13_8370 s13_7142 s13_7251 s13_15156 s13_14425 s13_15304 s13_16101
772,10/29/12 18:41,10/29/12 18:42,s13_15960 s13_15621 s13_7330
775,10/29/12 19:46,10/29/12 19:48,s13_11940 s13_15186 s13_14546 s13_15653 s13_7273
780,10/29/12 20:04,10/29/12 20:44,s13_7143 s13_7144 s13_16049 s13_15398 s13_14286 s13_16038 s13_14763 s13_12396
793,10/29/12 21:30,10/29/12 21:30,s13_12968 s13_12969 s13_15767 s13_7239 s13_7240
781,10/29/12 20:07,10/29/12 21:49,s13_7142 s13_10637 s13_15980 s13_15712 s13_14443 s13_15217 s13_16009 s13_15930 s13_15931 s13_15577 s13_15504 s13_14911 s13_16072 s13_14937 s13_14286
784,10/29/12 20:21,10/29/12 22:04,s13_9123 s13_15621 s13_15962 s13_16051 s13_16018
802,10/30/12 1:55,10/30/12 2:00,s13_9123 s13_15962 s13_14286 s13_14443 s13_14912
801,10/30/12 1:52,10/30/12 2:17,s13_15942 s13_16049 s13_16018 s13_15965 s13_16022 s13_15983 s13_16143 s13_15994 s13_7311 s13_16092 s13_15186 s13_10637 s13_15131 s13_16046
820,10/30/12 13:52,10/30/12 14:07,s13_15993 s13_16040 s13_16043 s13_14911
827,10/30/12 15:35,10/30/12 15:38,s13_16052 s13_15885 s13_7355 s13_15480 s13_7358
832,10/30/12 16:04,10/30/12 16:08,s13_15856 s13_15853 s13_15898 s13_15873 s13_16035
